,PUBCHEM_SID
67745,17403339
67746,17403339
67747,17403339
67748,17403339
67749,17403339
67750,17403348
67751,17403348
67752,17403348
67753,17403348
67754,17403348
67755,17403351
67756,17403351
67757,17403351
67758,17403351
67759,17403351
67760,17403356
67761,17403356
67762,17403356
67763,17403356
67764,17403356
67765,17403360
67766,17403360
67767,17403360
67768,17403360
67769,17403360
67770,17403361
67771,17403361
67772,17403361
67773,17403361
67774,17403361
67775,17403362
67776,17403362
67777,17403362
67778,17403362
67779,17403362
67780,17403364
67781,17403364
67782,17403364
67783,17403364
67784,17403364
67785,17403371
67786,17403371
67787,17403371
67788,17403371
67789,17403371
67790,17403378
67791,17403378
67792,17403378
67793,17403378
67794,17403378
67795,17403382
67796,17403382
67797,17403382
67798,17403382
67799,17403382
67800,17403384
67801,17403384
67802,17403384
67803,17403384
67804,17403384
67805,17403388
67806,17403388
67807,17403388
67808,17403388
67809,17403388
67810,17403391
67811,17403391
67812,17403391
67813,17403391
67814,17403391
67815,17403393
67816,17403393
67817,17403393
67818,17403393
67819,17403393
67820,17403395
67821,17403395
67822,17403395
67823,17403395
67824,17403395
67825,17403398
67826,17403398
67827,17403398
67828,17403398
67829,17403398
67830,17403400
67831,17403400
67832,17403400
67833,17403400
67834,17403400
67835,17403401
67836,17403401
67837,17403401
67838,17403401
67839,17403401
67840,17403402
67841,17403402
67842,17403402
67843,17403402
67844,17403402
67845,17403406
67846,17403406
67847,17403406
67848,17403406
67849,17403406
67850,17403413
67851,17403413
67852,17403413
67853,17403413
67854,17403413
67855,17403417
67856,17403417
67857,17403417
67858,17403417
67859,17403417
67860,17403420
67861,17403420
67862,17403420
67863,17403420
67864,17403420
67865,17403423
67866,17403423
67867,17403423
67868,17403423
67869,17403423
67870,17403427
67871,17403427
67872,17403427
67873,17403427
67874,17403427
67875,17403429
67876,17403429
67877,17403429
67878,17403429
67879,17403429
67880,17403432
67881,17403432
67882,17403432
67883,17403432
67884,17403432
67885,17403434
67886,17403434
67887,17403434
67888,17403434
67889,17403434
67890,17403436
67891,17403436
67892,17403436
67893,17403436
67894,17403436
67895,17403437
67896,17403437
67897,17403437
67898,17403437
67899,17403437
67900,17403440
67901,17403440
67902,17403440
67903,17403440
67904,17403440
67905,17403442
67906,17403442
67907,17403442
67908,17403442
67909,17403442
67910,17403446
67911,17403446
67912,17403446
67913,17403446
67914,17403446
67915,17403447
67916,17403447
67917,17403447
67918,17403447
67919,17403447
67920,17403449
67921,17403449
67922,17403449
67923,17403449
67924,17403449
67925,17403451
67926,17403451
67927,17403451
67928,17403451
67929,17403451
67930,17403454
67931,17403454
67932,17403454
67933,17403454
67934,17403454
67935,17403456
67936,17403456
67937,17403456
67938,17403456
67939,17403456
67940,17403460
67941,17403460
67942,17403460
67943,17403460
67944,17403460
67945,17403462
67946,17403462
67947,17403462
67948,17403462
67949,17403462
67950,17403465
67951,17403465
67952,17403465
67953,17403465
67954,17403465
67955,17403467
67956,17403467
67957,17403467
67958,17403467
67959,17403467
67960,17403468
67961,17403468
67962,17403468
67963,17403468
67964,17403468
67965,17403469
67966,17403469
67967,17403469
67968,17403469
67969,17403469
67970,17403474
67971,17403474
67972,17403474
67973,17403474
67974,17403474
67975,17403475
67976,17403475
67977,17403475
67978,17403475
67979,17403475
67980,17403476
67981,17403476
67982,17403476
67983,17403476
67984,17403476
67985,17403479
67986,17403479
67987,17403479
67988,17403479
67989,17403479
67990,17403480
67991,17403480
67992,17403480
67993,17403480
67994,17403480
67995,17403483
67996,17403483
67997,17403483
67998,17403483
67999,17403483
68000,17403485
68001,17403485
68002,17403485
68003,17403485
68004,17403485
68005,17403486
68006,17403486
68007,17403486
68008,17403486
68009,17403486
68010,17403487
68011,17403487
68012,17403487
68013,17403487
68014,17403487
68015,17403488
68016,17403488
68017,17403488
68018,17403488
68019,17403488
68020,17403489
68021,17403489
68022,17403489
68023,17403489
68024,17403489
68025,17403492
68026,17403492
68027,17403492
68028,17403492
68029,17403492
68030,17403493
68031,17403493
68032,17403493
68033,17403493
68034,17403493
68035,17403496
68036,17403496
68037,17403496
68038,17403496
68039,17403496
68040,17403498
68041,17403498
68042,17403498
68043,17403498
68044,17403498
68045,17403500
68046,17403500
68047,17403500
68048,17403500
68049,17403500
68050,17403519
68051,17403519
68052,17403519
68053,17403519
68054,17403519
68055,17403524
68056,17403524
68057,17403524
68058,17403524
68059,17403524
68060,17403525
68061,17403525
68062,17403525
68063,17403525
68064,17403525
68065,17403527
68066,17403527
68067,17403527
68068,17403527
68069,17403527
68070,17403536
68071,17403536
68072,17403536
68073,17403536
68074,17403536
68075,17403540
68076,17403540
68077,17403540
68078,17403540
68079,17403540
68080,17403543
68081,17403543
68082,17403543
68083,17403543
68084,17403543
68085,17403546
68086,17403546
68087,17403546
68088,17403546
68089,17403546
68090,17403548
68091,17403548
68092,17403548
68093,17403548
68094,17403548
68095,17403551
68096,17403551
68097,17403551
68098,17403551
68099,17403551
68100,17403553
68101,17403553
68102,17403553
68103,17403553
68104,17403553
68105,17403560
68106,17403560
68107,17403560
68108,17403560
68109,17403560
68110,17403566
68111,17403566
68112,17403566
68113,17403566
68114,17403566
68115,17403578
68116,17403578
68117,17403578
68118,17403578
68119,17403578
68120,17403579
68121,17403579
68122,17403579
68123,17403579
68124,17403579
68125,17403580
68126,17403580
68127,17403580
68128,17403580
68129,17403580
68130,17403585
68131,17403585
68132,17403585
68133,17403585
68134,17403585
68135,17403587
68136,17403587
68137,17403587
68138,17403587
68139,17403587
68140,17403588
68141,17403588
68142,17403588
68143,17403588
68144,17403588
68145,17403592
68146,17403592
68147,17403592
68148,17403592
68149,17403592
68150,17403599
68151,17403599
68152,17403599
68153,17403599
68154,17403599
68155,17403603
68156,17403603
68157,17403603
68158,17403603
68159,17403603
68160,17403606
68161,17403606
68162,17403606
68163,17403606
68164,17403606
68165,17403614
68166,17403614
68167,17403614
68168,17403614
68169,17403614
68170,17403617
68171,17403617
68172,17403617
68173,17403617
68174,17403617
68175,17403618
68176,17403618
68177,17403618
68178,17403618
68179,17403618
68180,17403634
68181,17403634
68182,17403634
68183,17403634
68184,17403634
68185,17403646
68186,17403646
68187,17403646
68188,17403646
68189,17403646
68190,17403648
68191,17403648
68192,17403648
68193,17403648
68194,17403648
68195,17403650
68196,17403650
68197,17403650
68198,17403650
68199,17403650
68200,17403651
68201,17403651
68202,17403651
68203,17403651
68204,17403651
68205,17403654
68206,17403654
68207,17403654
68208,17403654
68209,17403654
68210,17403661
68211,17403661
68212,17403661
68213,17403661
68214,17403661
68215,17403669
68216,17403669
68217,17403669
68218,17403669
68219,17403669
68220,17403670
68221,17403670
68222,17403670
68223,17403670
68224,17403670
68225,17403673
68226,17403673
68227,17403673
68228,17403673
68229,17403673
68230,17403675
68231,17403675
68232,17403675
68233,17403675
68234,17403675
68235,17403676
68236,17403676
68237,17403676
68238,17403676
68239,17403676
68240,17403677
68241,17403677
68242,17403677
68243,17403677
68244,17403677
68245,17403679
68246,17403679
68247,17403679
68248,17403679
68249,17403679
68250,17403680
68251,17403680
68252,17403680
68253,17403680
68254,17403680
68255,17406563
68256,17406563
68257,17406563
68258,17406563
68259,17406563
68260,17406566
68261,17406566
68262,17406566
68263,17406566
68264,17406566
68265,17406569
68266,17406569
68267,17406569
68268,17406569
68269,17406569
68270,17406570
68271,17406570
68272,17406570
68273,17406570
68274,17406570
68275,17406571
68276,17406571
68277,17406571
68278,17406571
68279,17406571
68280,17406572
68281,17406572
68282,17406572
68283,17406572
68284,17406572
68285,17406573
68286,17406573
68287,17406573
68288,17406573
68289,17406573
68290,17406574
68291,17406574
68292,17406574
68293,17406574
68294,17406574
68295,17406575
68296,17406575
68297,17406575
68298,17406575
68299,17406575
68300,17406577
68301,17406577
68302,17406577
68303,17406577
68304,17406577
68305,17406579
68306,17406579
68307,17406579
68308,17406579
68309,17406579
68310,17406589
68311,17406589
68312,17406589
68313,17406589
68314,17406589
68315,17406590
68316,17406590
68317,17406590
68318,17406590
68319,17406590
68320,17406592
68321,17406592
68322,17406592
68323,17406592
68324,17406592
68325,17406594
68326,17406594
68327,17406594
68328,17406594
68329,17406594
68330,17406596
68331,17406596
68332,17406596
68333,17406596
68334,17406596
68335,17406597
68336,17406597
68337,17406597
68338,17406597
68339,17406597
68340,17406599
68341,17406599
68342,17406599
68343,17406599
68344,17406599
68345,17406600
68346,17406600
68347,17406600
68348,17406600
68349,17406600
68350,17406602
68351,17406602
68352,17406602
68353,17406602
68354,17406602
68355,17406606
68356,17406606
68357,17406606
68358,17406606
68359,17406606
68360,17406608
68361,17406608
68362,17406608
68363,17406608
68364,17406608
68365,17406609
68366,17406609
68367,17406609
68368,17406609
68369,17406609
68370,17406610
68371,17406610
68372,17406610
68373,17406610
68374,17406610
68375,17406611
68376,17406611
68377,17406611
68378,17406611
68379,17406611
68380,17406614
68381,17406614
68382,17406614
68383,17406614
68384,17406614
68385,17406615
68386,17406615
68387,17406615
68388,17406615
68389,17406615
68390,17406616
68391,17406616
68392,17406616
68393,17406616
68394,17406616
68395,17406617
68396,17406617
68397,17406617
68398,17406617
68399,17406617
68400,17406621
68401,17406621
68402,17406621
68403,17406621
68404,17406621
68405,17406623
68406,17406623
68407,17406623
68408,17406623
68409,17406623
68410,17406624
68411,17406624
68412,17406624
68413,17406624
68414,17406624
68415,17406627
68416,17406627
68417,17406627
68418,17406627
68419,17406627
68420,17406629
68421,17406629
68422,17406629
68423,17406629
68424,17406629
68425,17406632
68426,17406632
68427,17406632
68428,17406632
68429,17406632
68430,17406635
68431,17406635
68432,17406635
68433,17406635
68434,17406635
68435,17406636
68436,17406636
68437,17406636
68438,17406636
68439,17406636
68440,17406637
68441,17406637
68442,17406637
68443,17406637
68444,17406637
68445,17406638
68446,17406638
68447,17406638
68448,17406638
68449,17406638
68450,17406641
68451,17406641
68452,17406641
68453,17406641
68454,17406641
68455,17406642
68456,17406642
68457,17406642
68458,17406642
68459,17406642
68460,17406647
68461,17406647
68462,17406647
68463,17406647
68464,17406647
68465,17406648
68466,17406648
68467,17406648
68468,17406648
68469,17406648
68470,17406650
68471,17406650
68472,17406650
68473,17406650
68474,17406650
68475,17406652
68476,17406652
68477,17406652
68478,17406652
68479,17406652
68480,17406653
68481,17406653
68482,17406653
68483,17406653
68484,17406653
68485,17406654
68486,17406654
68487,17406654
68488,17406654
68489,17406654
68490,17406656
68491,17406656
68492,17406656
68493,17406656
68494,17406656
68495,17406657
68496,17406657
68497,17406657
68498,17406657
68499,17406657
68500,17406659
68501,17406659
68502,17406659
68503,17406659
68504,17406659
68505,17406660
68506,17406660
68507,17406660
68508,17406660
68509,17406660
68510,17406662
68511,17406662
68512,17406662
68513,17406662
68514,17406662
68515,17406663
68516,17406663
68517,17406663
68518,17406663
68519,17406663
68520,17406664
68521,17406664
68522,17406664
68523,17406664
68524,17406664
68525,17406665
68526,17406665
68527,17406665
68528,17406665
68529,17406665
68530,17406667
68531,17406667
68532,17406667
68533,17406667
68534,17406667
68535,17406669
68536,17406669
68537,17406669
68538,17406669
68539,17406669
68540,17406671
68541,17406671
68542,17406671
68543,17406671
68544,17406671
68545,17406673
68546,17406673
68547,17406673
68548,17406673
68549,17406673
68550,17406675
68551,17406675
68552,17406675
68553,17406675
68554,17406675
68555,17406677
68556,17406677
68557,17406677
68558,17406677
68559,17406677
68560,17406678
68561,17406678
68562,17406678
68563,17406678
68564,17406678
68565,17406681
68566,17406681
68567,17406681
68568,17406681
68569,17406681
68570,17406682
68571,17406682
68572,17406682
68573,17406682
68574,17406682
68575,17406688
68576,17406688
68577,17406688
68578,17406688
68579,17406688
68580,17406691
68581,17406691
68582,17406691
68583,17406691
68584,17406691
68585,17406692
68586,17406692
68587,17406692
68588,17406692
68589,17406692
68590,17406693
68591,17406693
68592,17406693
68593,17406693
68594,17406693
68595,17406699
68596,17406699
68597,17406699
68598,17406699
68599,17406699
68600,17406700
68601,17406700
68602,17406700
68603,17406700
68604,17406700
68605,17406705
68606,17406705
68607,17406705
68608,17406705
68609,17406705
68610,17406706
68611,17406706
68612,17406706
68613,17406706
68614,17406706
68615,17406707
68616,17406707
68617,17406707
68618,17406707
68619,17406707
68620,17406708
68621,17406708
68622,17406708
68623,17406708
68624,17406708
68625,17406709
68626,17406709
68627,17406709
68628,17406709
68629,17406709
68630,17406712
68631,17406712
68632,17406712
68633,17406712
68634,17406712
68635,17406713
68636,17406713
68637,17406713
68638,17406713
68639,17406713
68640,17406716
68641,17406716
68642,17406716
68643,17406716
68644,17406716
68645,17406720
68646,17406720
68647,17406720
68648,17406720
68649,17406720
68650,17406721
68651,17406721
68652,17406721
68653,17406721
68654,17406721
68655,17406723
68656,17406723
68657,17406723
68658,17406723
68659,17406723
68660,17406724
68661,17406724
68662,17406724
68663,17406724
68664,17406724
68665,17406725
68666,17406725
68667,17406725
68668,17406725
68669,17406725
68670,17406726
68671,17406726
68672,17406726
68673,17406726
68674,17406726
68675,17406727
68676,17406727
68677,17406727
68678,17406727
68679,17406727
68680,17406728
68681,17406728
68682,17406728
68683,17406728
68684,17406728
68685,17406729
68686,17406729
68687,17406729
68688,17406729
68689,17406729
68690,17406732
68691,17406732
68692,17406732
68693,17406732
68694,17406732
68695,17406733
68696,17406733
68697,17406733
68698,17406733
68699,17406733
68700,17406734
68701,17406734
68702,17406734
68703,17406734
68704,17406734
68705,17406735
68706,17406735
68707,17406735
68708,17406735
68709,17406735
68710,17406737
68711,17406737
68712,17406737
68713,17406737
68714,17406737
68715,17406740
68716,17406740
68717,17406740
68718,17406740
68719,17406740
68720,17406743
68721,17406743
68722,17406743
68723,17406743
68724,17406743
68725,17406746
68726,17406746
68727,17406746
68728,17406746
68729,17406746
68730,17406748
68731,17406748
68732,17406748
68733,17406748
68734,17406748
68735,17406749
68736,17406749
68737,17406749
68738,17406749
68739,17406749
68740,17406752
68741,17406752
68742,17406752
68743,17406752
68744,17406752
68745,17406754
68746,17406754
68747,17406754
68748,17406754
68749,17406754
68750,17406755
68751,17406755
68752,17406755
68753,17406755
68754,17406755
68755,17406756
68756,17406756
68757,17406756
68758,17406756
68759,17406756
68760,17406758
68761,17406758
68762,17406758
68763,17406758
68764,17406758
68765,17406760
68766,17406760
68767,17406760
68768,17406760
68769,17406760
68770,17406761
68771,17406761
68772,17406761
68773,17406761
68774,17406761
68775,17406762
68776,17406762
68777,17406762
68778,17406762
68779,17406762
68780,17406763
68781,17406763
68782,17406763
68783,17406763
68784,17406763
68785,17406764
68786,17406764
68787,17406764
68788,17406764
68789,17406764
68790,17406766
68791,17406766
68792,17406766
68793,17406766
68794,17406766
68795,17406768
68796,17406768
68797,17406768
68798,17406768
68799,17406768
68800,17406769
68801,17406769
68802,17406769
68803,17406769
68804,17406769
68805,17406773
68806,17406773
68807,17406773
68808,17406773
68809,17406773
68810,17406777
68811,17406777
68812,17406777
68813,17406777
68814,17406777
68815,17406779
68816,17406779
68817,17406779
68818,17406779
68819,17406779
68820,17406780
68821,17406780
68822,17406780
68823,17406780
68824,17406780
68825,17406781
68826,17406781
68827,17406781
68828,17406781
68829,17406781
68830,17406782
68831,17406782
68832,17406782
68833,17406782
68834,17406782
68835,17406783
68836,17406783
68837,17406783
68838,17406783
68839,17406783
68840,17406784
68841,17406784
68842,17406784
68843,17406784
68844,17406784
68845,17406785
68846,17406785
68847,17406785
68848,17406785
68849,17406785
68850,17406786
68851,17406786
68852,17406786
68853,17406786
68854,17406786
68855,17406789
68856,17406789
68857,17406789
68858,17406789
68859,17406789
68860,17406790
68861,17406790
68862,17406790
68863,17406790
68864,17406790
68865,17406791
68866,17406791
68867,17406791
68868,17406791
68869,17406791
68870,17406793
68871,17406793
68872,17406793
68873,17406793
68874,17406793
68875,17406794
68876,17406794
68877,17406794
68878,17406794
68879,17406794
68880,17406795
68881,17406795
68882,17406795
68883,17406795
68884,17406795
68885,17406796
68886,17406796
68887,17406796
68888,17406796
68889,17406796
68890,17406797
68891,17406797
68892,17406797
68893,17406797
68894,17406797
68895,17406799
68896,17406799
68897,17406799
68898,17406799
68899,17406799
68900,17406800
68901,17406800
68902,17406800
68903,17406800
68904,17406800
68905,17406801
68906,17406801
68907,17406801
68908,17406801
68909,17406801
68910,17406803
68911,17406803
68912,17406803
68913,17406803
68914,17406803
68915,17406804
68916,17406804
68917,17406804
68918,17406804
68919,17406804
68920,17406806
68921,17406806
68922,17406806
68923,17406806
68924,17406806
68925,17406807
68926,17406807
68927,17406807
68928,17406807
68929,17406807
68930,17406809
68931,17406809
68932,17406809
68933,17406809
68934,17406809
68935,17406812
68936,17406812
68937,17406812
68938,17406812
68939,17406812
68940,17406813
68941,17406813
68942,17406813
68943,17406813
68944,17406813
68945,17406815
68946,17406815
68947,17406815
68948,17406815
68949,17406815
68950,17406816
68951,17406816
68952,17406816
68953,17406816
68954,17406816
68955,17406818
68956,17406818
68957,17406818
68958,17406818
68959,17406818
68960,17406820
68961,17406820
68962,17406820
68963,17406820
68964,17406820
68965,17406821
68966,17406821
68967,17406821
68968,17406821
68969,17406821
68970,17406822
68971,17406822
68972,17406822
68973,17406822
68974,17406822
68975,17406823
68976,17406823
68977,17406823
68978,17406823
68979,17406823
68980,17406824
68981,17406824
68982,17406824
68983,17406824
68984,17406824
68985,17406826
68986,17406826
68987,17406826
68988,17406826
68989,17406826
68990,17406827
68991,17406827
68992,17406827
68993,17406827
68994,17406827
68995,17406828
68996,17406828
68997,17406828
68998,17406828
68999,17406828
69000,17406829
69001,17406829
69002,17406829
69003,17406829
69004,17406829
69005,17406834
69006,17406834
69007,17406834
69008,17406834
69009,17406834
69010,17406836
69011,17406836
69012,17406836
69013,17406836
69014,17406836
69015,17406838
69016,17406838
69017,17406838
69018,17406838
69019,17406838
69020,17406839
69021,17406839
69022,17406839
69023,17406839
69024,17406839
69025,17406840
69026,17406840
69027,17406840
69028,17406840
69029,17406840
69030,17406843
69031,17406843
69032,17406843
69033,17406843
69034,17406843
69035,17406844
69036,17406844
69037,17406844
69038,17406844
69039,17406844
69040,17406845
69041,17406845
69042,17406845
69043,17406845
69044,17406845
69045,17406847
69046,17406847
69047,17406847
69048,17406847
69049,17406847
69050,17406855
69051,17406855
69052,17406855
69053,17406855
69054,17406855
69055,17406857
69056,17406857
69057,17406857
69058,17406857
69059,17406857
69060,17406858
69061,17406858
69062,17406858
69063,17406858
69064,17406858
69065,17406860
69066,17406860
69067,17406860
69068,17406860
69069,17406860
69070,17406862
69071,17406862
69072,17406862
69073,17406862
69074,17406862
69075,17406863
69076,17406863
69077,17406863
69078,17406863
69079,17406863
69080,17406864
69081,17406864
69082,17406864
69083,17406864
69084,17406864
69085,17406866
69086,17406866
69087,17406866
69088,17406866
69089,17406866
69090,17406868
69091,17406868
69092,17406868
69093,17406868
69094,17406868
69095,17406869
69096,17406869
69097,17406869
69098,17406869
69099,17406869
69100,17406870
69101,17406870
69102,17406870
69103,17406870
69104,17406870
69105,17406872
69106,17406872
69107,17406872
69108,17406872
69109,17406872
69110,17406873
69111,17406873
69112,17406873
69113,17406873
69114,17406873
69115,17406874
69116,17406874
69117,17406874
69118,17406874
69119,17406874
69120,17406875
69121,17406875
69122,17406875
69123,17406875
69124,17406875
69125,17406877
69126,17406877
69127,17406877
69128,17406877
69129,17406877
69130,17406880
69131,17406880
69132,17406880
69133,17406880
69134,17406880
69135,17406881
69136,17406881
69137,17406881
69138,17406881
69139,17406881
69140,17406882
69141,17406882
69142,17406882
69143,17406882
69144,17406882
69145,17406883
69146,17406883
69147,17406883
69148,17406883
69149,17406883
69150,17406885
69151,17406885
69152,17406885
69153,17406885
69154,17406885
69155,17406887
69156,17406887
69157,17406887
69158,17406887
69159,17406887
69160,17406888
69161,17406888
69162,17406888
69163,17406888
69164,17406888
69165,17406891
69166,17406891
69167,17406891
69168,17406891
69169,17406891
69170,17406893
69171,17406893
69172,17406893
69173,17406893
69174,17406893
69175,17406894
69176,17406894
69177,17406894
69178,17406894
69179,17406894
69180,17406895
69181,17406895
69182,17406895
69183,17406895
69184,17406895
69185,17406896
69186,17406896
69187,17406896
69188,17406896
69189,17406896
69190,17406897
69191,17406897
69192,17406897
69193,17406897
69194,17406897
69195,17406898
69196,17406898
69197,17406898
69198,17406898
69199,17406898
69200,17406900
69201,17406900
69202,17406900
69203,17406900
69204,17406900
69205,17406901
69206,17406901
69207,17406901
69208,17406901
69209,17406901
69210,17406902
69211,17406902
69212,17406902
69213,17406902
69214,17406902
69215,17406903
69216,17406903
69217,17406903
69218,17406903
69219,17406903
69220,17406906
69221,17406906
69222,17406906
69223,17406906
69224,17406906
69225,17406908
69226,17406908
69227,17406908
69228,17406908
69229,17406908
69230,17406910
69231,17406910
69232,17406910
69233,17406910
69234,17406910
69235,17406912
69236,17406912
69237,17406912
69238,17406912
69239,17406912
69240,17406913
69241,17406913
69242,17406913
69243,17406913
69244,17406913
69245,17406914
69246,17406914
69247,17406914
69248,17406914
69249,17406914
69250,17406915
69251,17406915
69252,17406915
69253,17406915
69254,17406915
69255,17406916
69256,17406916
69257,17406916
69258,17406916
69259,17406916
69260,17406920
69261,17406920
69262,17406920
69263,17406920
69264,17406920
69265,17406922
69266,17406922
69267,17406922
69268,17406922
69269,17406922
69270,17406923
69271,17406923
69272,17406923
69273,17406923
69274,17406923
69275,17406927
69276,17406927
69277,17406927
69278,17406927
69279,17406927
69280,17406928
69281,17406928
69282,17406928
69283,17406928
69284,17406928
69285,17406931
69286,17406931
69287,17406931
69288,17406931
69289,17406931
69290,17406932
69291,17406932
69292,17406932
69293,17406932
69294,17406932
69295,17406933
69296,17406933
69297,17406933
69298,17406933
69299,17406933
69300,17406934
69301,17406934
69302,17406934
69303,17406934
69304,17406934
69305,17406935
69306,17406935
69307,17406935
69308,17406935
69309,17406935
69310,17406938
69311,17406938
69312,17406938
69313,17406938
69314,17406938
69315,17406939
69316,17406939
69317,17406939
69318,17406939
69319,17406939
69320,17406940
69321,17406940
69322,17406940
69323,17406940
69324,17406940
69325,17406941
69326,17406941
69327,17406941
69328,17406941
69329,17406941
69330,17406943
69331,17406943
69332,17406943
69333,17406943
69334,17406943
69335,17406948
69336,17406948
69337,17406948
69338,17406948
69339,17406948
69340,17406949
69341,17406949
69342,17406949
69343,17406949
69344,17406949
69345,17406950
69346,17406950
69347,17406950
69348,17406950
69349,17406950
69350,17406951
69351,17406951
69352,17406951
69353,17406951
69354,17406951
69355,17406952
69356,17406952
69357,17406952
69358,17406952
69359,17406952
69360,17406953
69361,17406953
69362,17406953
69363,17406953
69364,17406953
69365,17406954
69366,17406954
69367,17406954
69368,17406954
69369,17406954
69370,17406955
69371,17406955
69372,17406955
69373,17406955
69374,17406955
69375,17406956
69376,17406956
69377,17406956
69378,17406956
69379,17406956
69380,17406957
69381,17406957
69382,17406957
69383,17406957
69384,17406957
69385,17406959
69386,17406959
69387,17406959
69388,17406959
69389,17406959
69390,17406961
69391,17406961
69392,17406961
69393,17406961
69394,17406961
69395,17406962
69396,17406962
69397,17406962
69398,17406962
69399,17406962
69400,17406963
69401,17406963
69402,17406963
69403,17406963
69404,17406963
69405,17406964
69406,17406964
69407,17406964
69408,17406964
69409,17406964
69410,17406967
69411,17406967
69412,17406967
69413,17406967
69414,17406967
69415,17406968
69416,17406968
69417,17406968
69418,17406968
69419,17406968
69420,17406970
69421,17406970
69422,17406970
69423,17406970
69424,17406970
69425,17406971
69426,17406971
69427,17406971
69428,17406971
69429,17406971
69430,17406973
69431,17406973
69432,17406973
69433,17406973
69434,17406973
69435,17406974
69436,17406974
69437,17406974
69438,17406974
69439,17406974
69440,17406976
69441,17406976
69442,17406976
69443,17406976
69444,17406976
69445,17406979
69446,17406979
69447,17406979
69448,17406979
69449,17406979
69450,17406985
69451,17406985
69452,17406985
69453,17406985
69454,17406985
69455,17406987
69456,17406987
69457,17406987
69458,17406987
69459,17406987
69460,17406990
69461,17406990
69462,17406990
69463,17406990
69464,17406990
69465,17406991
69466,17406991
69467,17406991
69468,17406991
69469,17406991
69470,17406994
69471,17406994
69472,17406994
69473,17406994
69474,17406994
69475,17407001
69476,17407001
69477,17407001
69478,17407001
69479,17407001
69480,17407003
69481,17407003
69482,17407003
69483,17407003
69484,17407003
69485,17407004
69486,17407004
69487,17407004
69488,17407004
69489,17407004
69490,17407007
69491,17407007
69492,17407007
69493,17407007
69494,17407007
69495,17407009
69496,17407009
69497,17407009
69498,17407009
69499,17407009
69500,17407010
69501,17407010
69502,17407010
69503,17407010
69504,17407010
69505,17407015
69506,17407015
69507,17407015
69508,17407015
69509,17407015
69510,17407018
69511,17407018
69512,17407018
69513,17407018
69514,17407018
69515,17407026
69516,17407026
69517,17407026
69518,17407026
69519,17407026
69520,17407027
69521,17407027
69522,17407027
69523,17407027
69524,17407027
69525,17407031
69526,17407031
69527,17407031
69528,17407031
69529,17407031
69530,17407033
69531,17407033
69532,17407033
69533,17407033
69534,17407033
69535,17407035
69536,17407035
69537,17407035
69538,17407035
69539,17407035
69540,17407037
69541,17407037
69542,17407037
69543,17407037
69544,17407037
69545,17407038
69546,17407038
69547,17407038
69548,17407038
69549,17407038
69550,17407045
69551,17407045
69552,17407045
69553,17407045
69554,17407045
69555,17407046
69556,17407046
69557,17407046
69558,17407046
69559,17407046
69560,17407047
69561,17407047
69562,17407047
69563,17407047
69564,17407047
69565,17407049
69566,17407049
69567,17407049
69568,17407049
69569,17407049
69570,17407053
69571,17407053
69572,17407053
69573,17407053
69574,17407053
69575,17407055
69576,17407055
69577,17407055
69578,17407055
69579,17407055
69580,17407058
69581,17407058
69582,17407058
69583,17407058
69584,17407058
69585,17407061
69586,17407061
69587,17407061
69588,17407061
69589,17407061
69590,17407063
69591,17407063
69592,17407063
69593,17407063
69594,17407063
69595,17407065
69596,17407065
69597,17407065
69598,17407065
69599,17407065
69600,17407066
69601,17407066
69602,17407066
69603,17407066
69604,17407066
69605,17407067
69606,17407067
69607,17407067
69608,17407067
69609,17407067
69610,17407068
69611,17407068
69612,17407068
69613,17407068
69614,17407068
69615,17407074
69616,17407074
69617,17407074
69618,17407074
69619,17407074
69620,17407075
69621,17407075
69622,17407075
69623,17407075
69624,17407075
69625,17407076
69626,17407076
69627,17407076
69628,17407076
69629,17407076
69630,17407077
69631,17407077
69632,17407077
69633,17407077
69634,17407077
69635,17407078
69636,17407078
69637,17407078
69638,17407078
69639,17407078
69640,17407083
69641,17407083
69642,17407083
69643,17407083
69644,17407083
69645,17407084
69646,17407084
69647,17407084
69648,17407084
69649,17407084
69650,17407085
69651,17407085
69652,17407085
69653,17407085
69654,17407085
69655,17407091
69656,17407091
69657,17407091
69658,17407091
69659,17407091
69660,17407092
69661,17407092
69662,17407092
69663,17407092
69664,17407092
69665,17407094
69666,17407094
69667,17407094
69668,17407094
69669,17407094
69670,17407096
69671,17407096
69672,17407096
69673,17407096
69674,17407096
69675,17407098
69676,17407098
69677,17407098
69678,17407098
69679,17407098
69680,17407100
69681,17407100
69682,17407100
69683,17407100
69684,17407100
69685,17407103
69686,17407103
69687,17407103
69688,17407103
69689,17407103
69690,17407104
69691,17407104
69692,17407104
69693,17407104
69694,17407104
69695,17407107
69696,17407107
69697,17407107
69698,17407107
69699,17407107
69700,17407112
69701,17407112
69702,17407112
69703,17407112
69704,17407112
69705,17407122
69706,17407122
69707,17407122
69708,17407122
69709,17407122
69710,17407124
69711,17407124
69712,17407124
69713,17407124
69714,17407124
69715,17407125
69716,17407125
69717,17407125
69718,17407125
69719,17407125
69720,17407126
69721,17407126
69722,17407126
69723,17407126
69724,17407126
69725,17407128
69726,17407128
69727,17407128
69728,17407128
69729,17407128
69730,17407130
69731,17407130
69732,17407130
69733,17407130
69734,17407130
69735,17407132
69736,17407132
69737,17407132
69738,17407132
69739,17407132
69740,17407138
69741,17407138
69742,17407138
